sample_id,session_id,timestamp_utc,t_session_s,target_id,tracker_serial,feature_stage,feature_kinematic_model_version,feature_link1_length_mm,feature_link2_length_mm,feature_q1_delta_deg,feature_q2_delta_deg,feature_q3_delta_deg,feature_q1_delta_rad,feature_q2_delta_rad,feature_q3_delta_rad,feature_target_x_mm,feature_target_y_mm,feature_target_z_mm,feature_pan_init_deg,feature_lift_init_deg,feature_elbow_init_deg,feature_pan_target_deg,feature_lift_target_deg,feature_elbow_target_deg,feature_velocity_deg_s,feature_hold_s,feature_status_armed,feature_status_fault,feature_status_enabled_axes,feature_status_configured_axes,feature_pan_pos_raw,feature_pan_logical_deg,feature_pan_reported_target_deg,feature_pan_load_raw,feature_pan_voltage_raw,feature_pan_temperature_c,feature_pan_current_raw,feature_lift_pos_raw,feature_lift_logical_deg,feature_lift_reported_target_deg,feature_lift_load_raw,feature_lift_voltage_raw,feature_lift_temperature_c,feature_lift_current_raw,feature_elbow_pos_raw,feature_elbow_logical_deg,feature_elbow_reported_target_deg,feature_elbow_load_raw,feature_elbow_voltage_raw,feature_elbow_temperature_c,feature_elbow_current_raw,label_window_mean_x_mm_relative,label_window_mean_y_mm_relative,label_window_mean_z_mm_relative,label_window_std_mm,label_window_max_span_mm,label_sample_count,label_window_start_s,label_window_end_s,tracker_valid_ratio,quality_flags
2001302,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.157187+00:00,,SYNRAW001302,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,13.415,18.676,17.509,0.23413591915503928,0.325957691102461,0.3055896987316872,-66.53250835416996,103.3864524947278,214.14373592037012,77.4,79.2,66.4,90.815,97.876,83.909,8.0,0.45,synthetic,synthetic,3,3,1850,90.40925801472196,90.40925801472196,-30,124,36,1,2242,99.10721303282068,99.10721303282068,163,122,48,15,1586,84.08589327105963,84.08589327105963,33,124,37,1,268.75558039212655,-228.7513836595176,228.38956110390987,3.358593785217594,9.35631961620561,8,,,1.0,synthetic_nonlinear_interp
2001303,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.158187+00:00,,SYNRAW001303,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,1.594,-9.536,66.823,0.027820548276789616,-0.16643459747017925,1.1662813660601707,-96.21555236018054,11.236403796728947,118.57745430079822,77.4,79.2,66.4,78.994,69.664,133.223,8.0,0.45,synthetic,synthetic,3,3,1666,78.9679933222403,78.9679933222403,0,124,38,1,1777,69.97305898818122,69.97305898818122,50,123,46,2,2432,133.50070059035085,133.50070059035085,42,124,38,1,476.4632108786947,-161.83185124081453,141.94910969863741,2.1115101107377496,5.6874882720820565,7,,,1.0,synthetic_nonlinear_interp
2001304,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.159187+00:00,,SYNRAW001304,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-3.364,-2.631,63.92,-0.058712876037089246,-0.04591961261997081,1.1156144578747755,-104.91979838964771,-23.22298580931558,161.63974728281553,77.4,79.2,66.4,74.036,76.569,130.32,8.0,0.45,synthetic,synthetic,3,3,1590,74.22015175248953,74.22015175248953,6,124,41,1,1887,76.90021899924798,76.90021899924798,47,123,47,2,2379,130.39237049592035,130.39237049592035,30,124,39,1,484.1061547591047,-195.79370107586243,181.29437362807974,1.468471443427077,3.927241940713023,7,,,1.0,synthetic_nonlinear_interp
2001305,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.160187+00:00,,SYNRAW001305,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,22.377,-6.078,39.41,0.3905523267187711,-0.10608111193621536,0.6878342582109652,-69.63242921595375,177.18263577482313,78.13322750254484,77.4,79.2,66.4,99.777,73.122,105.81,8.0,0.45,synthetic,synthetic,3,3,1997,99.61445480098425,99.61445480098425,-35,124,37,3,1835,73.60097523193325,73.60097523193325,87,123,44,4,1964,106.18575158844111,106.18575158844111,42,124,39,2,334.6528500153201,-91.48404379325683,101.28534410556989,3.0760676892110745,8.444028146176043,7,,,0.9999999999999998,synthetic_nonlinear_interp
2001306,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.161187+00:00,,SYNRAW001306,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,18.175,14.129,30.376,0.3172135915499694,0.24659757001427882,0.5301612135857976,-88.06875950472481,135.23696084926615,213.42606396482682,77.4,79.2,66.4,95.575,93.32900000000001,96.77600000000001,8.0,0.45,synthetic,synthetic,3,3,1923,94.98609349296115,94.98609349296115,-64,124,37,3,2158,93.85222318314979,93.85222318314979,76,123,45,5,1804,96.83907853595286,96.83907853595286,36,124,37,1,268.51457697917436,-242.60011188503228,169.8431004721296,3.0986900560453714,8.857400148099304,8,,,1.0,synthetic_nonlinear_interp
2001307,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.162187+00:00,,SYNRAW001307,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,16.508,16.611,45.169,0.2881189529192239,0.2899166420487781,0.7883477698333187,-133.69616995120924,108.55977332633668,261.98939346789945,77.4,79.2,66.4,93.908,95.811,111.569,8.0,0.45,synthetic,synthetic,3,3,1899,93.51769376407744,93.51769376407744,-39,124,37,2,2200,96.48530664366592,96.48530664366592,97,123,44,6,2057,111.60924641173058,111.60924641173058,21,124,38,1,305.34567538887325,-295.20695452924804,157.77978209922253,2.4486133263090886,6.914922941290187,8,,,0.9999999999999999,synthetic_nonlinear_interp
2001308,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.163187+00:00,,SYNRAW001308,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-7.965,21.333,70.545,-0.13901547492134836,0.3723310893279503,1.2312425208193998,-229.74232607586737,-37.8139016581551,309.0289103330928,77.4,79.2,66.4,69.435,100.533,136.945,8.0,0.45,synthetic,synthetic,3,3,1515,69.53497584268527,69.53497584268527,0,124,35,1,2272,100.9865985611574,100.9865985611574,74,123,42,4,2491,136.96204732863757,136.96204732863757,9,124,37,0,496.9384607394543,-340.1003636436196,204.8205733997126,2.066719768846866,5.645324465121707,7,,,1.0,synthetic_nonlinear_interp
2001309,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.164187+00:00,,SYNRAW001309,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-10.092,1.297,39.322,-0.17613862811126774,0.022636920398366452,0.6862983684692103,-55.25515643511647,-79.1570558127708,136.9956892182828,77.4,79.2,66.4,67.308,80.497,105.72200000000001,8.0,0.45,synthetic,synthetic,3,3,1478,67.18618014548626,67.18618014548626,-11,124,36,1,1956,81.17353209693181,81.17353209693181,98,123,45,6,1963,106.08261433414681,106.08261433414681,44,124,37,2,495.60138174549587,-164.0204746972558,272.5260435267057,2.719109609590176,7.604530317595273,7,,,1.0,synthetic_nonlinear_interp
2001310,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.165187+00:00,,SYNRAW001310,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,14.464,24.94,21.038,0.2524444230084598,0.4352851154473858,0.36718236803456705,-102.01525482155782,102.65911067092459,270.31528759797976,77.4,79.2,66.4,91.864,104.14,87.438,8.0,0.45,synthetic,synthetic,3,3,1871,91.74177940045544,91.74177940045544,-12,124,36,1,2340,105.21448755389622,105.21448755389622,149,123,48,14,1645,87.52495881805089,87.52495881805089,27,124,38,1,259.89484497839476,-306.4229885586898,213.15274319152883,2.9170344967559565,8.107109647648384,7,,,1.0,synthetic_nonlinear_interp
2001311,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.166187+00:00,,SYNRAW001311,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-1.127,13.095,53.658,-0.019669860669976093,0.22855086554865747,0.9365087700351173,-128.93392254292357,-7.299759501188163,251.73226886686868,77.4,79.2,66.4,76.27300000000001,92.295,120.058,8.0,0.45,synthetic,synthetic,3,3,1621,76.11170249391468,76.11170249391468,-18,124,37,1,2142,92.83899368865744,92.83899368865744,74,123,44,5,2204,120.17035289552325,120.17035289552325,24,124,38,1,432.3938671016842,-282.5023941859266,233.6275875248945,2.414101843411972,6.92339191826916,8,,,0.9999999999999999,synthetic_nonlinear_interp
2001312,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.167187+00:00,,SYNRAW001312,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-0.183,22.403,66.132,-0.003193952531149623,0.3910061123242896,1.15422114092889,-217.53035941513332,-0.902197691394004,314.2702612931218,77.4,79.2,66.4,77.217,101.60300000000001,132.532,8.0,0.45,synthetic,synthetic,3,3,1638,77.17273544297264,77.17273544297264,-9,124,34,1,2290,102.08025977172254,102.08025977172254,71,123,40,4,2416,132.56994666420738,132.56994666420738,0,124,36,0,441.550146093646,-346.4655144906979,194.5140315070173,2.17492674454629,6.156578870351288,8,,,0.9999999999999999,synthetic_nonlinear_interp
2001313,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.168187+00:00,,SYNRAW001313,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,15.223,2.009,46.442,0.2656914720310968,0.03506366467256608,0.8105658112112065,-82.7071214824942,113.55586286979339,160.19469742360326,77.4,79.2,66.4,92.623,81.209,112.84200000000001,8.0,0.45,synthetic,synthetic,3,3,1885,92.60306405541374,92.60306405541374,-11,124,38,1,1967,81.90914157913446,81.90914157913446,100,123,45,6,2083,113.14294798342166,113.14294798342166,47,124,39,2,340.59927988483156,-186.5604789069487,146.7415851970265,3.205756638210197,8.903040494245197,8,,,1.0,synthetic_nonlinear_interp
2001314,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.169187+00:00,,SYNRAW001314,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-23.407,26.422,15.407,-0.40852921801431274,0.4611508949619418,0.26890287785476635,-116.68334143093468,-165.93153397872587,266.8756633407651,77.4,79.2,66.4,53.99300000000001,105.622,81.807,8.0,0.45,synthetic,synthetic,3,3,1274,54.47507551249673,54.47507551249673,62,124,36,6,2352,106.00886939862022,106.00886939862022,96,123,43,7,1553,82.1200169872441,82.1200169872441,37,124,36,1,589.1474037135862,-303.2023628896718,382.9675375048005,2.842695605649646,7.908909447248407,8,,,1.0,synthetic_nonlinear_interp
2001315,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.170187+00:00,,SYNRAW001315,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-1.478,6.653,55.485,-0.02579596634447619,0.11611675513518274,0.9683959354690538,-108.68171249455166,-10.096673023195397,211.5719543013581,77.4,79.2,66.4,75.92200000000001,85.85300000000001,121.885,8.0,0.45,synthetic,synthetic,3,3,1616,75.84680502706186,75.84680502706186,3,124,39,1,2036,86.18627490206701,86.18627490206701,54,123,45,3,2237,122.11262862138757,122.11262862138757,41,124,39,1,445.56077381629797,-238.5240980165741,224.94552466274314,2.44622353556416,6.889142117070449,8,,,0.9999999999999999,synthetic_nonlinear_interp
2001316,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.171187+00:00,,SYNRAW001316,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,12.297,27.715,70.6,0.21462313811774272,0.4837180021902284,1.2322024519079966,-268.7712015807878,50.40334875117444,337.419740149149,77.4,79.2,66.4,89.697,106.915,137.0,8.0,0.45,synthetic,synthetic,3,3,1838,89.67167328624453,89.67167328624453,-11,124,36,2,2378,107.6394757672803,107.6394757672803,103,123,43,7,2490,136.9265120054621,136.9265120054621,-8,124,37,0,389.0239168718357,-373.97324355905954,127.05940665804255,1.4522885848415954,3.9934625963398775,7,,,1.0,synthetic_nonlinear_interp
2001317,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.172187+00:00,,SYNRAW001317,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,1.892,-8.111,69.232,0.033021629447732716,-0.14156365562926007,1.2083263477407142,-106.6233002033099,12.9946632057041,132.80093001636703,77.4,79.2,66.4,79.292,71.089,135.632,8.0,0.45,synthetic,synthetic,3,3,1671,79.25406125060981,79.25406125060981,-1,124,38,1,1800,71.44215160454337,71.44215160454337,53,123,46,2,2471,135.7785065218278,135.7785065218278,36,124,39,1,474.829504906082,-175.3900860294348,139.5452404660046,2.269383715986133,6.118655256826473,7,,,1.0,synthetic_nonlinear_interp
2001318,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.173187+00:00,,SYNRAW001318,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,10.048,-14.357,62.627,0.17537068324039023,-0.25057692070882587,1.0930473506464888,-82.74448554226733,73.93388576023936,74.86908212332034,77.4,79.2,66.4,87.44800000000001,64.843,129.02700000000002,8.0,0.45,synthetic,synthetic,3,3,1802,87.40493477750395,87.40493477750395,-12,124,38,1,1699,65.08150904052097,65.08150904052097,42,123,48,2,2360,129.30236865450175,129.30236865450175,47,124,39,2,450.93940182089983,-121.40535496927274,105.73814043546608,1.3855351929196957,3.7523017263145513,8,,,0.9999999999999999,synthetic_nonlinear_interp
2001319,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.174187+00:00,,SYNRAW001319,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-20.132,30.28,59.682,-0.35136968501149846,0.528485697503883,1.0416474041752557,-256.63268138722174,-89.2139474684338,351.26781936768305,77.4,79.2,66.4,57.268,109.48,126.08200000000001,8.0,0.45,synthetic,synthetic,3,3,1322,57.45623862068818,57.45623862068818,33,124,35,4,2418,110.10916079717215,110.10916079717215,95,123,41,7,2305,126.11307114974717,126.11307114974717,13,124,37,0,565.5557928488148,-393.81553983513305,253.9279323097062,1.7294564648554995,4.7500725641465165,7,,,0.9999999999999998,synthetic_nonlinear_interp
2001320,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.175187+00:00,,SYNRAW001320,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-2.464,15.275,68.689,-0.04300491276914028,0.26659904324213385,1.1988492099023849,-189.8546133821251,-13.346003778492644,277.9268515654158,77.4,79.2,66.4,74.936,94.47500000000001,135.089,8.0,0.45,synthetic,synthetic,3,3,1604,75.04496410601398,75.04496410601398,12,124,36,1,2179,95.1341372938483,95.1341372938483,88,123,44,5,2460,135.16977703725104,135.16977703725104,15,124,38,0,463.14895717657595,-306.9975720145979,194.12543272062354,2.0454968039193164,5.690555166018945,7,,,0.9999999999999999,synthetic_nonlinear_interp
2001321,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.176187+00:00,,SYNRAW001321,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-8.745,16.771,66.099,-0.15262904308690411,0.292709168851969,1.1536451822757319,-191.5639021538959,-47.445302571492505,285.0175819568905,77.4,79.2,66.4,68.655,95.971,132.49900000000002,8.0,0.45,synthetic,synthetic,3,3,1501,68.65526942102615,68.65526942102615,-2,124,37,1,2200,96.4789099605973,96.4789099605973,76,123,44,4,2417,132.63940676025254,132.63940676025254,17,124,38,0,498.3371319431002,-314.76148276531154,218.71335840023391,1.9978659625276494,5.372706386399408,7,,,1.0,synthetic_nonlinear_interp
2001322,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.177187+00:00,,SYNRAW001322,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,22.642,-11.107,41.546,0.39517744923655607,-0.19385372001901016,0.7251144910335642,-69.16366117117472,179.71051410814124,43.53159247449441,77.4,79.2,66.4,100.042,68.093,107.946,8.0,0.45,synthetic,synthetic,3,3,2002,99.91212938642708,99.91212938642708,-26,124,37,3,1756,68.64023037478914,68.64023037478914,87,123,44,4,2001,108.30955246195505,108.30955246195505,42,124,39,2,363.07409199295296,-61.224804382949394,84.22079207641853,2.984184703109431,8.222911940684329,7,,,1.0,synthetic_nonlinear_interp
2001323,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.178187+00:00,,SYNRAW001323,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-18.257,11.056,66.907,-0.31864476153660476,0.19296360210049307,1.167747442631846,-180.78030773194547,-105.30611065448409,253.13312600435012,77.4,79.2,66.4,59.143,90.256,133.30700000000002,8.0,0.45,synthetic,synthetic,3,3,1353,59.36425590258643,59.36425590258643,28,124,35,2,2110,90.83696588053901,90.83696588053901,83,123,42,5,2429,133.32117215202945,133.32117215202945,12,124,37,0,561.7196364918639,-280.78183107044106,225.1292742498289,1.4113561433454542,3.748814012918292,8,,,1.0,synthetic_nonlinear_interp
2001324,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.179187+00:00,,SYNRAW001324,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,11.644,37.68,14.466,0.20322613810221973,0.6576400621514634,0.2524793295934997,-147.2505439306402,72.69141538564214,341.2906461936725,77.4,79.2,66.4,89.04400000000001,116.88,80.866,8.0,0.45,synthetic,synthetic,3,3,1828,89.06232594639359,89.06232594639359,-7,124,36,2,2541,117.84156463085073,117.84156463085073,129,123,48,10,1533,80.9492066170609,80.9492066170609,25,124,37,1,266.90162055254495,-397.80734688326703,232.57326465319045,3.041234109024226,8.72070760664766,8,,,1.0,synthetic_nonlinear_interp
2001325,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.180187+00:00,,SYNRAW001325,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,17.648,-5.451,40.522,0.3080157063919593,-0.0951378975262109,0.7072423194931422,-59.427225911284296,140.16425878355795,86.41988208561663,77.4,79.2,66.4,95.048,73.74900000000001,106.922,8.0,0.45,synthetic,synthetic,3,3,1925,95.10775414924183,95.10775414924183,-14,124,37,2,1847,74.3409571448576,74.3409571448576,95,123,44,5,1984,107.3365907768888,107.3365907768888,51,124,39,2,347.6826655710653,-105.55309751376583,125.76270922336033,2.598073844772188,7.200953421600199,7,,,1.0,synthetic_nonlinear_interp
2001326,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.181187+00:00,,SYNRAW001326,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,12.563,-9.809,61.433,0.21926571392804764,-0.17119934632812378,1.0722081193776765,-90.27233455238192,91.30721345113392,105.6814294948687,77.4,79.2,66.4,89.96300000000001,69.391,127.833,8.0,0.45,synthetic,synthetic,3,3,1845,90.0933580399881,90.0933580399881,6,124,38,1,1772,69.65359348815629,69.65359348815629,46,123,48,2,2339,128.07487499544996,128.07487499544996,47,124,39,2,421.65393257216977,-142.14361381390788,113.28043087225042,1.8588705770549574,5.047497984514642,7,,,1.0,synthetic_nonlinear_interp
2001327,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.182187+00:00,,SYNRAW001327,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-0.256,5.978,23.237,-0.004468042885105484,0.10433578268422102,0.40556215828592235,-27.077267983792062,-2.1130531092549476,128.86161054973434,77.4,79.2,66.4,77.144,85.178,89.637,8.0,0.45,synthetic,synthetic,3,3,1635,76.9832094667335,76.9832094667335,-24,124,39,1,2033,85.98957255186652,85.98957255186652,124,123,43,11,1680,89.56015319770756,89.56015319770756,13,123,36,1,387.2110925780027,-149.7716599552222,274.007505160123,2.6829419101743706,7.3597676197588475,7,,,1.0,synthetic_nonlinear_interp
2001328,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.183187+00:00,,SYNRAW001328,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,7.973,38.368,12.861,0.1391551012615079,0.6696479274051844,0.22446679509899073,-143.03038318647137,49.99727869363257,342.1439994842005,77.4,79.2,66.4,85.373,117.56800000000001,79.26100000000001,8.0,0.45,synthetic,synthetic,3,3,1770,85.42506898760988,85.42506898760988,1,124,36,2,2552,118.49600656738544,118.49600656738544,124,123,47,10,1506,79.41779395492127,79.41779395492127,31,124,37,1,291.767790087375,-397.7806912928214,263.4338880378717,2.9218573714100273,8.364760192222093,8,,,1.0,synthetic_nonlinear_interp
2001329,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:54.184187+00:00,,SYNRAW001329,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,4.747,-4.48,68.881,0.08285077959217083,-0.07819075048934597,1.2022002420662141,-115.82491905911918,31.902233367739875,156.93468316993474,77.4,79.2,66.4,82.147,74.72,135.281,8.0,0.45,synthetic,synthetic,3,3,1718,82.17585091256912,82.17585091256912,-2,124,44,1,1858,75.08538655376735,75.08538655376735,60,123,46,3,2461,135.23249636200364,135.23249636200364,18,124,39,1,451.06859071304905,-191.5472612091841,145.20715896591437,2.7338561165943007,7.398594689406942,7,,,0.9999999999999999,synthetic_nonlinear_interp
